n,n_senses,chance,purity_k1,excess_k1,purity_k5,excess_k5,purity_k10,excess_k10,purity_k20,excess_k20,purity_k50,excess_k50,step,layer,word,pos,within,between,gap
400,2,0.49874686716791977,0.9225,0.8453875000000001,0.911,0.8224450000000002,0.905,0.8104750000000002,0.890375,0.7812981250000002,0.8596,0.7199020000000002,512,24,table,v,0.13674937188625336,-0.12484965473413467,0.26159903407096863
800,4,0.2490613266583229,0.42625,0.23595625000000003,0.3765,0.16970583333333336,0.35475,0.14074208333333335,0.3331875,0.11202802083333338,0.310725,0.08211545833333331,512,24,test,n,0.015037794597446918,-0.004224633332341909,0.01926242746412754
400,2,0.49874686716791977,0.675,0.3516250000000002,0.6545,0.3107275,0.64,0.2818000000000001,0.616375,0.2346681250000001,0.5928,0.18763600000000005,512,24,test,v,0.025616906583309174,-0.027699057012796402,0.053315963596105576
400,2,0.49874686716791977,0.66,0.32170000000000015,0.6285,0.25885749999999996,0.6235,0.24888250000000017,0.599375,0.20075312500000006,0.5823,0.16668850000000016,512,24,text,n,0.025154907256364822,-0.020251337438821793,0.045406244695186615
600,3,0.332220367278798,0.6516666666666666,0.47837083333333325,0.6183333333333333,0.4284541666666666,0.5965,0.39575875000000005,0.5684166666666667,0.35370395833333335,0.5277666666666667,0.2928305833333334,512,24,then,r,0.05230414494872093,-0.02693966031074524,0.07924380898475647
400,2,0.49874686716791977,0.69,0.38154999999999994,0.654,0.3097300000000001,0.624,0.24988000000000007,0.607625,0.217211875,0.5691,0.14035450000000016,512,24,there,r,0.020046187564730644,-0.02371256612241268,0.043758753687143326
400,2,0.49874686716791977,0.69,0.38154999999999994,0.6795,0.36060250000000005,0.648,0.29776000000000014,0.626125,0.25411937500000015,0.59655,0.1951172500000001,512,24,through,r,0.02261105552315712,-0.026279650628566742,0.04889070615172386
1400,7,0.14224446032880628,0.5507142857142857,0.4762077380952381,0.4972857142857143,0.41391892857142853,0.4632142857142857,0.3741973214285714,0.4253571428571429,0.3300622023809524,0.3673142857142857,0.2623939047619047,512,24,time,n,0.09801306575536728,-0.014471838250756264,0.1124849021434784
800,4,0.2490613266583229,0.6075,0.47732083333333336,0.587,0.4500216666666666,0.56525,0.4210579166666667,0.5378125,0.3845203125,0.50265,0.3376955833333334,512,24,type,n,0.1430654674768448,-0.04829304292798042,0.1913585066795349
400,2,0.49874686716791977,0.865,0.7306750000000001,0.8295,0.6598525000000002,0.81175,0.6244412500000001,0.78925,0.5795537500000001,0.7468,0.49486600000000014,512,24,type,v,0.06916322559118271,-0.07222526520490646,0.14138849079608917
400,2,0.49874686716791977,0.6825,0.36658750000000007,0.654,0.3097300000000001,0.63425,0.27032875,0.605375,0.21272312500000007,0.5765,0.1551175000000001,512,24,use,n,0.015359348617494106,-0.018307529389858246,0.03366687893867493
400,2,0.49874686716791977,0.9025,0.8054875,0.894,0.7885300000000002,0.8855,0.7715725,0.8715,0.7436425000000002,0.82925,0.6593537500000002,512,24,use,v,0.07935825735330582,-0.0805027186870575,0.15986096858978271
399,2,0.49874686716791977,0.8446115288220551,0.6900000000000001,0.8345864661654135,0.6700000000000002,0.8213032581453634,0.6435000000000001,0.7788220551378446,0.5587500000000002,0.7235588972431077,0.4485,512,24,used,a,0.10244593024253845,-0.09668032824993134,0.1991262584924698
800,4,0.2490613266583229,0.63625,0.5156062499999999,0.61,0.48064999999999997,0.58375,0.44569375,0.5595625,0.4134840624999999,0.514075,0.35290987499999993,512,24,value,n,0.1395755410194397,-0.04539003595709801,0.184965580701828
400,2,0.49874686716791977,0.775,0.5511250000000001,0.7235,0.44838250000000013,0.6945,0.3905275000000001,0.66475,0.33117625,0.61715,0.23621425000000001,512,24,value,v,0.02833753079175949,-0.030548248440027237,0.05888577923178673
400,2,0.49874686716791977,0.66,0.32170000000000015,0.606,0.21397000000000002,0.5745,0.15112750000000008,0.557375,0.11696312499999997,0.54135,0.08499325000000006,512,24,very,a,0.009395744651556015,-0.004292708355933428,0.013688452541828156
400,2,0.49874686716791977,0.85,0.7007500000000001,0.842,0.68479,0.83375,0.66833125,0.82,0.6409,0.80315,0.6072842500000002,512,24,very,r,0.12856917083263397,-0.1287350356578827,0.25730419158935547
1400,7,0.14224446032880628,0.5514285714285714,0.4770404761904761,0.47,0.38210833333333327,0.4397142857142857,0.3468002380952381,0.3981071428571429,0.2982932440476191,0.33705714285714283,0.22711911904761903,512,24,way,n,0.06422460079193115,-0.009681402705609798,0.07390600442886353
600,3,0.332220367278798,0.6166666666666667,0.4259583333333334,0.5856666666666667,0.37953583333333335,0.5568333333333333,0.3363579166666666,0.5384166666666667,0.3087789583333333,0.49273333333333336,0.2403681666666667,512,24,well,a,0.05383128672838211,-0.0276290625333786,0.08146034926176071
600,3,0.332220367278798,0.71,0.5657249999999999,0.6683333333333333,0.5033291666666667,0.6666666666666666,0.5008333333333332,0.64675,0.47100812500000006,0.6098333333333333,0.4157254166666667,512,24,well,n,0.0981040894985199,-0.035685256123542786,0.13378934562206268
600,3,0.332220367278798,0.6933333333333334,0.5407666666666667,0.644,0.46689,0.6211666666666666,0.4326970833333333,0.5890833333333333,0.3846522916666666,0.5383333333333333,0.3086541666666667,512,24,well,r,0.056581977754831314,-0.027032319456338882,0.0836142972111702
999,5,0.1991991991991992,0.4844844844844845,0.35625000000000007,0.44244244244244246,0.30375,0.4178178178178178,0.27299999999999996,0.39619619619619617,0.24599999999999997,0.36558558558558557,0.207775,512,24,work,n,0.07315047830343246,-0.01778342016041279,0.0909338966012001
1200,6,0.16597164303586323,0.5275,0.4334725,0.49433333333333335,0.3937056666666666,0.4701666666666667,0.3647298333333333,0.445,0.33455499999999994,0.40395,0.28533604999999995,512,24,work,v,0.117472805082798,-0.023197131231427193,0.14066994190216064
400,2,0.49874686716791977,0.745,0.4912750000000001,0.7245,0.45037750000000015,0.7165,0.4344175000000001,0.703125,0.4077343750000001,0.6857,0.3729715,512,32,about,r,0.07793176174163818,-0.07111760973930359,0.14904937148094177
400,2,0.49874686716791977,0.8375,0.6758125000000001,0.818,0.63691,0.81625,0.6334187500000001,0.809125,0.619204375,0.7943,0.5896285000000001,512,32,before,r,0.14171402156352997,-0.12390511482954025,0.2656191289424896
400,2,0.49874686716791977,0.8425,0.6857875000000001,0.834,0.66883,0.824,0.64888,0.808875,0.6187056250000001,0.7879,0.5768605000000002,512,32,being,n,0.1633894145488739,-0.13100121915340424,0.29439061880111694
1600,8,0.12445278298936835,0.485,0.41179642857142856,0.42175,0.3395558928571429,0.3940625,0.3079328125,0.36446875,0.2741325223214286,0.3207625,0.22421374107142858,512,32,case,n,0.11802324652671814,-0.009718593209981918,0.12774184346199036
1000,5,0.1991991991991992,0.555,0.44430625000000007,0.4934,0.36738325000000005,0.475,0.34440624999999997,0.43995,0.3006375625,0.4006,0.25149925,512,32,cell,n,0.14299146831035614,-0.03353198990225792,0.17652346193790436
1000,5,0.1991991991991992,0.47,0.3381625,0.432,0.29071,0.411,0.26448625,0.38865,0.2365766875,0.36022,0.20107472499999998,512,32,class,n,0.0831957459449768,-0.014912399463355541,0.09810814261436462
600,3,0.332220367278798,0.5933333333333334,0.39101666666666673,0.5553333333333333,0.3341116666666667,0.5353333333333333,0.30416166666666666,0.5079166666666667,0.26310520833333334,0.4695666666666667,0.20567608333333337,512,32,code,n,0.05360301211476326,-0.02340847998857498,0.07701149582862854
1200,6,0.16597164303586323,0.4766666666666667,0.3725233333333334,0.45,0.34054999999999996,0.42733333333333334,0.3133726666666667,0.4055416666666667,0.28724445833333334,0.36923333333333336,0.2437107666666667,512,32,control,n,0.09568676352500916,-0.016358904540538788,0.11204566806554794
800,4,0.2490613266583229,0.54875,0.3990854166666666,0.518,0.35813666666666666,0.498375,0.3320027083333334,0.4614375,0.2828142708333333,0.401825,0.20343029166666668,512,32,control,v,0.059688761830329895,-0.016030941158533096,0.07571969926357269
600,3,0.332220367278798,0.795,0.6930125,0.7426666666666667,0.6146433333333334,0.716,0.5747099999999999,0.6894166666666667,0.5349014583333334,0.6304333333333333,0.44657391666666657,512,32,court,n,0.09192728996276855,-0.04190891236066818,0.13383620977401733
1000,5,0.1991991991991992,0.478,0.3481525,0.4526,0.31643425000000003,0.4305,0.288836875,0.40605,0.25830493750000005,0.36892,0.21193885000000004,512,32,day,n,0.07221905142068863,-0.013316423632204533,0.08553547412157059
400,2,0.49874686716791977,0.84,0.6808000000000001,0.8145,0.6299275000000001,0.807,0.6149650000000002,0.800625,0.6022468750000002,0.76155,0.52429225,512,32,different,a,0.09534360468387604,-0.09459862112998962,0.18994222581386566
1399,7,0.14224446032880628,0.5696926375982845,0.4983333333333333,0.5325232308791994,0.45499999999999996,0.5028591851322373,0.4204166666666666,0.4734810578984989,0.38616666666666666,0.4265189421015011,0.3314166666666667,512,32,end,n,0.13988953828811646,-0.01473246980458498,0.15462200343608856
400,2,0.49874686716791977,0.7125,0.42643750000000014,0.6915,0.38454250000000006,0.6765,0.35461750000000003,0.648,0.29776000000000014,0.615,0.23192500000000005,512,32,end,v,0.03517210856080055,-0.03485194593667984,0.07002405822277069
400,2,0.49874686716791977,0.9225,0.8453875000000001,0.893,0.7865350000000001,0.8665,0.7336675000000001,0.844625,0.690026875,0.8039,0.6087805,512,32,example,n,0.1247909814119339,-0.12548157572746277,0.25027257204055786
800,4,0.2490613266583229,0.53125,0.37578125,0.47,0.2942166666666666,0.447625,0.264420625,0.4169375,0.2235551041666667,0.38905,0.18641825000000004,512,32,file,n,0.0521114356815815,-0.015527782030403614,0.06763921678066254
400,2,0.49874686716791977,0.8325,0.6658375000000001,0.844,0.6887800000000001,0.83425,0.6693287500000001,0.821,0.642895,0.78505,0.5711747500000002,512,32,file,v,0.11424455046653748,-0.10845434665679932,0.2226988971233368
1400,7,0.14224446032880628,0.5428571428571428,0.467047619047619,0.512,0.4310733333333333,0.49935714285714283,0.416333869047619,0.4788928571428571,0.39247592261904757,0.4447857142857143,0.3527126785714286,512,32,find,v,0.19357812404632568,-0.02146507240831852,0.21504320204257965
600,3,0.332220367278798,0.695,0.5432624999999999,0.6446666666666667,0.4678883333333334,0.6088333333333333,0.4142279166666667,0.58125,0.37292187500000007,0.5188333333333334,0.2794529166666667,512,32,first,a,0.05001761019229889,-0.022383298724889755,0.07240091264247894
800,4,0.2490613266583229,0.62375,0.4989604166666667,0.5675,0.4240541666666667,0.548125,0.39825312499999993,0.5181875,0.3583863541666667,0.453725,0.27254379166666665,512,32,first,r,0.07557598501443863,-0.0187666192650795,0.09434260427951813
399,2,0.49874686716791977,0.7593984962406015,0.5200000000000001,0.6992481203007519,0.40000000000000013,0.6887218045112782,0.37900000000000006,0.6487468671679198,0.2992500000000002,0.6306265664160401,0.26310000000000006,512,32,following,a,0.035413049161434174,-0.03696155920624733,0.0723746120929718
400,2,0.49874686716791977,0.885,0.7705750000000001,0.8335,0.6678325000000002,0.8275,0.6558625000000001,0.803375,0.607733125,0.75375,0.5087312500000002,512,32,following,n,0.0918852835893631,-0.09055323153734207,0.18243852257728577
400,2,0.49874686716791977,0.87,0.7406500000000001,0.8385,0.6778075000000001,0.81025,0.6214487500000001,0.780125,0.561349375,0.72065,0.4426967500000001,512,32,found,v,0.056495919823646545,-0.051986854523420334,0.10848277807235718
800,4,0.2490613266583229,0.695,0.5938416666666666,0.65225,0.5369129166666666,0.627625,0.504120625,0.6064375,0.47590593749999993,0.563525,0.41876079166666674,512,32,function,n,0.1354057937860489,-0.03902638703584671,0.1744321882724762
400,2,0.49874686716791977,0.765,0.5311750000000001,0.7485,0.4982575000000002,0.74,0.48130000000000006,0.71875,0.43890625000000005,0.6673,0.3362635000000001,512,32,function,v,0.041478950530290604,-0.03369411081075668,0.07517306506633759
1200,6,0.16597164303586323,0.35833333333333334,0.23064166666666666,0.324,0.189476,0.3060833333333333,0.16799391666666663,0.29033333333333333,0.14910966666666664,0.2630166666666667,0.11635698333333333,512,32,get,v,0.04748528450727463,-0.002069579204544425,0.04955486208200455
400,2,0.49874686716791977,0.7225,0.44638750000000016,0.714,0.42943000000000003,0.706,0.41347,0.7015,0.4044925000000001,0.6897,0.38095150000000005,512,32,good,a,0.07890363782644272,-0.0672735869884491,0.1461772322654724
800,4,0.2490613266583229,0.6325,0.5106124999999999,0.5915,0.45601416666666666,0.572625,0.4308789583333334,0.5479375,0.39800343749999995,0.51835,0.35860274999999997,512,32,good,n,0.24091492593288422,-0.07971678674221039,0.3206317126750946
400,2,0.49874686716791977,0.745,0.4912750000000001,0.6975,0.3965125000000001,0.66975,0.34115124999999996,0.6405,0.2827975,0.5868,0.17566600000000004,512,32,group,n,0.022896897047758102,-0.017095908522605896,0.039992805570364
400,2,0.49874686716791977,0.7375,0.4763125000000002,0.6935,0.3885325000000001,0.687,0.3755650000000002,0.660875,0.32344562500000007,0.62105,0.24399475000000004,512,32,here,r,0.046003200113773346,-0.03411342576146126,0.0801166296005249
600,3,0.332220367278798,0.5983333333333334,0.3985041666666667,0.5326666666666666,0.30016833333333326,0.5241666666666667,0.28743958333333336,0.5034166666666666,0.25636645833333327,0.47046666666666664,0.2070238333333333,512,32,high,a,0.05037638545036316,-0.023790011182427406,0.07416639477014542
400,2,0.49874686716791977,0.585,0.172075,0.5945,0.19102750000000013,0.58525,0.17257375000000016,0.582125,0.16633937500000007,0.565,0.13217499999999996,512,32,high,r,0.014613348059356213,-0.011179228313267231,0.025792576372623444
400,2,0.49874686716791977,0.795,0.5910250000000001,0.758,0.5172100000000001,0.7475,0.49626250000000016,0.723,0.44738500000000003,0.66325,0.3281837500000001,512,32,however,r,0.14501366019248962,-0.14760981500148773,0.29262346029281616
600,3,0.332220367278798,0.5983333333333334,0.3985041666666667,0.592,0.38902,0.5726666666666667,0.3600683333333333,0.5368333333333334,0.3064079166666667,0.49073333333333335,0.2373731666666667,512,32,information,n,0.05538766831159592,-0.019907068461179733,0.07529473304748535
800,4,0.2490613266583229,0.4275,0.23762083333333334,0.40375,0.20599375,0.383125,0.178528125,0.361875,0.15023020833333334,0.334525,0.11380912500000004,512,32,just,r,0.03036503866314888,-0.006711982656270266,0.03707702085375786
1000,5,0.1991991991991992,0.491,0.36438625,0.45,0.3131875,0.4303,0.28858712500000006,0.40895,0.2619263125,0.3848,0.23176899999999998,512,32,know,v,0.1546904593706131,-0.026400448754429817,0.18109090626239777
600,3,0.332220367278798,0.645,0.4683875,0.5926666666666667,0.39001833333333336,0.5748333333333333,0.3633129166666666,0.55125,0.327996875,0.5033333333333333,0.2562416666666666,512,32,left,a,0.0667223259806633,-0.02949928678572178,0.09622161090373993
400,2,0.49874686716791977,0.725,0.451375,0.6795,0.36060250000000005,0.66975,0.34115124999999996,0.63875,0.27930625000000014,0.59675,0.19551625000000006,512,32,left,n,0.020029092207551003,-0.01823231391608715,0.03826140612363815
400,2,0.49874686716791977,0.705,0.411475,0.6655,0.33267250000000004,0.6555,0.3127225,0.628875,0.259605625,0.6013,0.20459349999999996,512,32,like,a,0.02368343435227871,-0.023521440103650093,0.0472048744559288
400,2,0.49874686716791977,0.7375,0.4763125000000002,0.7405,0.48229750000000016,0.731,0.46334500000000006,0.723,0.44738500000000003,0.7191,0.4396045,512,32,like,n,0.10999724268913269,-0.09631387889385223,0.20631112158298492
800,4,0.2490613266583229,0.49625,0.3291729166666667,0.45575,0.27524041666666665,0.440875,0.25543187500000003,0.4189375,0.22621843750000004,0.38,0.1743666666666667,512,32,like,v,0.04373429715633392,-0.009107585065066814,0.05284188315272331
1200,6,0.16597164303586323,0.32083333333333336,0.18567916666666667,0.30083333333333334,0.16169916666666667,0.27808333333333335,0.13442191666666667,0.25858333333333333,0.11104141666666664,0.23903333333333332,0.08760096666666664,512,32,make,v,0.051354773342609406,-0.006043931003659964,0.05739870294928551
1000,5,0.1991991991991992,0.435,0.29445625000000003,0.3846,0.23151925,0.3552,0.19480600000000003,0.32845,0.16140193750000004,0.2975,0.12275312499999999,512,32,model,n,0.0430908240377903,-0.003165650647133589,0.046256475150585175
400,2,0.49874686716791977,0.6425,0.2867875,0.592,0.18604,0.58025,0.16259875000000015,0.55975,0.12170125,0.53725,0.07681375000000007,512,32,more,a,0.013671508058905602,-0.0016797117423266172,0.015351220034062862
400,2,0.49874686716791977,0.7025,0.4064875000000001,0.639,0.2798050000000001,0.62775,0.25736125000000015,0.60275,0.2074862500000001,0.5597,0.12160150000000002,512,32,more,r,0.01955317333340645,-0.012173670344054699,0.03172684460878372
400,2,0.49874686716791977,0.675,0.3516250000000002,0.679,0.3596050000000002,0.66,0.32170000000000015,0.652625,0.3069868750000001,0.62695,0.2557652500000001,512,32,most,a,0.03886697441339493,-0.025676056742668152,0.06454303115606308
400,2,0.49874686716791977,0.915,0.8304250000000002,0.8825,0.7655875,0.88375,0.7680812500000002,0.866875,0.734415625,0.80765,0.61626175,512,32,most,r,0.09070117771625519,-0.08552362024784088,0.17622479796409607
600,3,0.332220367278798,0.7833333333333333,0.6755416666666667,0.7233333333333334,0.5856916666666667,0.704,0.5567399999999999,0.6810833333333334,0.5224222916666668,0.6495333333333333,0.4751761666666666,512,32,much,r,0.1466137170791626,-0.06827539950609207,0.21488910913467407
